sample_1,sample_2,true_label,predicted_label,distance
IAM409_1,IAM494_1,1,1,1.3234177
IAM247_2,IAM247_4,0,0,0.0993813
IAM443_2,IAM443_1,0,0,0.14113748
IAM587_1,IAM587_2,0,0,0.4582611
IAM250_1,IAM250_2,0,0,0.23348278
IAM670_4,IAM670_6,0,0,0.11972158
IAM102_1,IAM102_2,0,0,0.33177578
IAM032_1,IAM250_1,1,1,1.2902253
IAM288_4,IAM288_2,0,0,0.06800258
IAM063_3,IAM196_1,1,1,0.812446
IAM454_4,IAM637_1,1,1,1.1323463
IAM204_3,IAM482_2,1,1,0.8221194
IAM153_10,IAM153_9,0,0,0.3955843
IAM345_6,IAM345_2,0,0,0.04763786
IAM635_2,IAM635_4,0,0,0.26983663
IAM035_1,IAM275_1,1,1,1.3755908
IAM108_2,IAM108_1,0,0,0.1539572
IAM337_1,IAM337_7,0,0,0.13693187
IAM341_8,IAM341_7,0,0,0.21476969
IAM218_1,IAM569_1,1,1,1.386
IAM294_3,IAM664_1,1,1,0.976004
IAM214_1,IAM451_2,1,1,1.4501297
IAM287_2,IAM450_2,1,0,0.62578064
IAM078_1,IAM279_2,1,1,1.337426
IAM488_2,IAM625_1,1,1,1.4811708
IAM127_1,IAM127_3,0,0,0.13809557
IAM189_1,IAM232_1,1,1,0.8292051
IAM287_3,IAM287_4,0,0,0.09995651
IAM544_1,IAM544_4,0,0,0.1245534
IAM233_1,IAM292_4,1,0,0.7339077
IAM100_1,IAM635_2,1,1,0.7794466
IAM390_3,IAM390_4,0,0,0.15418305
IAM587_4,IAM587_1,0,0,0.46651965
IAM263_1,IAM482_2,1,1,1.1071551
IAM114_1,IAM114_3,0,0,0.3397647
IAM126_2,IAM126_3,0,0,0.1509577
IAM334_3,IAM334_2,0,0,0.29956505
IAM151_6,IAM151_2,0,0,0.2463845
IAM209_6,IAM209_5,0,0,0.21805868
IAM344_3,IAM440_1,1,1,0.9910089
IAM243_3,IAM243_2,0,0,0.28396234
IAM261_1,IAM500_1,1,1,1.2779987
IAM571_1,IAM591_1,1,0,0.5505548
IAM343_6,IAM343_3,0,0,0.61644393
IAM634_6,IAM634_1,0,0,0.38257572
IAM131_4,IAM174_3,1,1,0.8730474
IAM217_2,IAM217_3,0,0,0.63236463
IAM008_2,IAM008_1,0,0,0.3495896
IAM000_29,IAM000_21,0,0,0.18753964
IAM296_2,IAM296_1,0,1,0.8607393
IAM588_1,IAM588_9,0,0,0.57128024
IAM286_1,IAM653_1,1,0,0.30271983
IAM206_5,IAM206_1,0,0,0.32961243
IAM420_1,IAM583_3,1,0,0.5685891
IAM347_7,IAM347_5,0,0,0.24841991
IAM355_4,IAM420_1,1,1,1.2673372
IAM341_6,IAM341_1,0,0,0.47473106
IAM151_4,IAM151_8,0,0,0.13132536
IAM199_1,IAM281_2,1,1,1.1574628
IAM234_2,IAM627_1,1,0,0.74828964
IAM342_2,IAM342_3,0,0,0.21959542
IAM170_1,IAM583_1,1,1,1.3473048
IAM114_2,IAM472_1,1,1,0.8683179
IAM066_2,IAM399_1,1,1,1.0240694
IAM332_8,IAM332_6,0,0,0.12331356
IAM336_4,IAM336_8,0,0,0.08972352
IAM219_1,IAM554_1,1,1,1.3076094
IAM545_3,IAM545_2,0,0,0.35830998
IAM426_1,IAM433_1,1,0,0.60493064
IAM516_1,IAM665_1,1,1,1.4715699
IAM107_3,IAM107_2,0,0,0.24298772
IAM208_2,IAM326_1,1,1,1.4736382
IAM213_2,IAM222_1,1,1,0.8680565
IAM291_3,IAM291_2,0,0,0.11742239
IAM222_1,IAM508_1,1,0,0.6784543
IAM077_1,IAM087_2,1,1,1.0482126
IAM187_2,IAM521_1,1,1,1.2203785
IAM151_2,IAM180_1,1,1,1.3447655
IAM007_1,IAM007_2,0,0,0.054192815
IAM573_1,IAM613_1,1,1,0.8150303
IAM055_1,IAM073_1,1,0,0.31441984
IAM383_1,IAM658_1,1,1,0.8731964
IAM334_6,IAM334_1,0,0,0.20569052
IAM258_1,IAM310_1,1,1,1.4221723
IAM154_6,IAM154_8,0,0,0.19871691
IAM670_9,IAM670_1,0,0,0.40729007
IAM228_1,IAM260_1,1,0,0.43769276
IAM290_1,IAM533_1,1,0,0.59786916
IAM345_5,IAM345_3,0,0,0.053152416
IAM635_4,IAM635_5,0,0,0.22802338
IAM152_1,IAM152_3,0,0,0.06790764
IAM186_1,IAM375_1,1,1,1.3354661
IAM021_1,IAM071_1,1,1,0.8379337
IAM197_2,IAM388_3,1,1,1.3795512
IAM164_1,IAM164_2,0,0,0.36908793
IAM082_1,IAM174_2,1,1,1.0276699
IAM292_1,IAM292_3,0,0,0.120874934
IAM058_2,IAM058_4,0,0,0.26175445
IAM242_3,IAM298_2,1,1,1.0416875
IAM015_1,IAM477_1,1,1,1.1212946
IAM049_1,IAM359_1,1,0,0.67146313
IAM289_1,IAM539_1,1,1,0.8494677
IAM670_5,IAM670_7,0,0,0.22050557
IAM114_3,IAM114_4,0,0,0.63757
IAM163_1,IAM464_1,1,1,1.3480306
IAM131_1,IAM131_2,0,0,0.04337153
IAM415_6,IAM537_1,1,1,0.8821734
IAM102_2,IAM591_1,1,1,1.3843501
IAM344_2,IAM344_1,0,0,0.11121692
IAM332_6,IAM332_2,0,0,0.107210904
IAM128_5,IAM128_4,0,0,0.14390045
IAM671_3,IAM671_5,0,0,0.29251027
IAM036_1,IAM566_1,1,1,1.3348317
IAM332_5,IAM332_1,0,0,0.0795669
IAM330_2,IAM539_1,1,1,1.1476938
IAM549_1,IAM549_4,0,0,0.18165192
IAM527_1,IAM527_2,0,1,0.9181427
IAM029_1,IAM511_1,1,1,1.3586751
IAM185_1,IAM185_2,0,0,0.31023544
IAM408_2,IAM604_1,1,1,0.8090518
IAM124_4,IAM124_2,0,0,0.20873582
IAM345_3,IAM345_1,0,0,0.04208321
IAM671_4,IAM671_6,0,0,0.3945114
IAM064_4,IAM499_1,1,1,1.1913502
IAM588_4,IAM588_1,0,0,0.52994746
IAM153_5,IAM153_7,0,0,0.21860862
IAM500_1,IAM593_1,1,1,0.9552906
IAM174_5,IAM573_1,1,1,0.8940062
IAM240_2,IAM240_1,0,0,0.21689656
IAM340_9,IAM340_4,0,0,0.5324803
IAM634_4,IAM634_9,0,0,0.5130881
IAM332_8,IAM332_7,0,0,0.14747109
IAM353_3,IAM353_1,0,1,0.91274893
IAM349_5,IAM349_2,0,0,0.31449962
IAM345_7,IAM345_2,0,0,0.056216225
IAM059_1,IAM059_3,0,0,0.33660966
IAM334_9,IAM357_2,1,0,0.7335289
IAM520_1,IAM580_1,1,0,0.26875418
IAM018_2,IAM018_1,0,0,0.7145394
IAM345_9,IAM345_1,0,0,0.088251404
IAM189_1,IAM376_1,1,1,1.013393
IAM273_5,IAM273_4,0,0,0.6327667
IAM384_5,IAM384_1,0,0,0.48534727
IAM108_1,IAM483_2,1,1,1.3303454
IAM545_3,IAM545_1,0,0,0.36622533
IAM671_4,IAM671_8,0,0,0.38134032
IAM546_4,IAM546_2,0,0,0.3751088
IAM670_2,IAM670_1,0,0,0.14428362
IAM212_3,IAM212_1,0,0,0.1695382
IAM114_2,IAM114_4,0,0,0.65496033
IAM671_2,IAM671_8,0,0,0.6124108
IAM068_1,IAM307_1,1,0,0.25746894
IAM471_1,IAM621_1,1,1,1.2117923
IAM209_3,IAM209_4,0,0,0.16436127
IAM200_1,IAM534_1,1,1,1.314141
IAM257_1,IAM353_5,1,1,1.2389193
IAM551_3,IAM551_4,0,0,0.12558025
IAM067_1,IAM220_1,1,0,0.5116346
IAM049_1,IAM342_4,1,0,0.4951005
IAM338_4,IAM338_7,0,0,0.3010416
IAM338_7,IAM338_8,0,0,0.25293893
IAM426_1,IAM649_1,1,0,0.65486205
IAM335_3,IAM335_2,0,0,0.42375648
IAM454_2,IAM454_5,0,1,0.8156074
IAM354_5,IAM354_2,0,0,0.115379356
IAM586_2,IAM586_1,0,0,0.2133599
IAM114_3,IAM114_2,0,0,0.09980249
IAM346_2,IAM346_6,0,0,0.20124198
IAM351_1,IAM351_5,0,0,0.111146204
IAM196_1,IAM326_1,1,1,0.97981054
IAM006_1,IAM302_1,1,1,1.4406409
IAM339_5,IAM339_1,0,0,0.54649955
IAM341_7,IAM583_5,1,0,0.5454114
IAM293_4,IAM293_2,0,0,0.11075231
IAM256_2,IAM549_1,1,1,1.3986892
IAM334_8,IAM334_4,0,0,0.15195672
IAM304_1,IAM605_1,1,1,1.0319719
IAM037_2,IAM037_3,0,0,0.27123517
IAM099_1,IAM178_1,1,1,1.3500739
IAM353_1,IAM353_4,0,1,0.9828224
IAM421_1,IAM449_1,1,0,0.35417917
IAM588_4,IAM588_5,0,0,0.08824151
IAM345_3,IAM345_7,0,0,0.060420975
IAM588_5,IAM588_10,0,0,0.15148361
IAM348_5,IAM348_3,0,0,0.23586638
IAM442_2,IAM467_1,1,1,1.141612
IAM153_1,IAM153_8,0,0,0.32207665
IAM386_1,IAM386_3,0,0,0.389764
IAM084_2,IAM270_1,1,1,1.1182306
IAM349_6,IAM349_4,0,0,0.3302
IAM339_5,IAM339_9,0,0,0.38678184
IAM282_2,IAM422_1,1,0,0.4084106
IAM253_1,IAM465_1,1,1,0.8586927
IAM297_1,IAM297_3,0,1,1.329732
IAM151_7,IAM151_1,0,0,0.22033757
IAM154_6,IAM154_10,0,0,0.26126677
IAM105_1,IAM573_1,1,1,1.3377371
IAM545_4,IAM545_2,0,0,0.21980569
IAM288_1,IAM288_4,0,0,0.21297352
IAM207_5,IAM207_3,0,0,0.19877626
IAM348_9,IAM566_1,1,1,0.85726535
IAM054_1,IAM121_1,1,0,0.23134413
IAM304_1,IAM559_2,1,1,1.3460276
IAM008_2,IAM134_2,1,1,1.0037166
IAM552_3,IAM552_10,0,0,0.1885432
IAM547_2,IAM547_3,0,0,0.14369312
IAM567_1,IAM567_5,0,0,0.5149877
IAM315_7,IAM315_6,0,0,0.21526201
IAM350_4,IAM350_2,0,0,0.29745546
IAM551_3,IAM551_9,0,0,0.12065136
IAM188_1,IAM554_1,1,1,1.2074538
IAM000_09,IAM000_56,0,0,0.4406005
IAM155_1,IAM155_7,0,0,0.2178105
IAM269_1,IAM664_1,1,1,1.1588091
IAM412_1,IAM514_2,1,1,1.3197107
IAM171_1,IAM171_2,0,0,0.321659
IAM180_2,IAM297_1,1,1,1.3343297
IAM232_2,IAM232_1,0,0,0.20773189
IAM384_2,IAM384_10,0,0,0.2699346
IAM060_4,IAM548_3,1,1,1.1193495
IAM333_4,IAM333_7,0,0,0.29105565
IAM350_3,IAM409_2,1,1,1.2371004
IAM305_1,IAM516_1,1,1,0.9694484
IAM089_2,IAM089_3,0,0,0.26867935
IAM342_8,IAM342_1,0,0,0.56223494
IAM175_1,IAM502_1,1,1,1.3307858
IAM174_3,IAM214_2,1,1,1.1553297
IAM388_3,IAM388_2,0,0,0.18601379
IAM165_1,IAM281_2,1,1,0.90051687
IAM138_1,IAM329_2,1,1,1.2764736
IAM026_1,IAM026_4,0,0,0.19785464
IAM384_1,IAM384_6,0,0,0.5085118
IAM670_9,IAM670_7,0,0,0.09381853
IAM274_5,IAM274_1,0,0,0.35659525
IAM333_9,IAM333_7,0,1,0.7839746
IAM016_3,IAM159_1,1,1,0.78073865
IAM219_1,IAM561_2,1,1,1.2060248
IAM339_3,IAM339_9,0,0,0.46908495
IAM384_2,IAM384_9,0,0,0.22881022
IAM349_9,IAM349_1,0,0,0.40928248
IAM155_4,IAM155_6,0,0,0.18345815
IAM582_3,IAM582_4,0,0,0.20209512
IAM340_9,IAM340_6,0,0,0.4691417
IAM150_1,IAM249_1,1,1,1.3203242
IAM170_1,IAM509_1,1,1,1.3039544
IAM386_2,IAM386_3,0,0,0.41576177
IAM336_4,IAM336_2,0,0,0.040128242
IAM339_3,IAM339_2,0,0,0.25007442
IAM343_5,IAM343_6,0,1,0.95594746
IAM567_1,IAM567_3,0,0,0.3013903
IAM552_10,IAM552_4,0,0,0.40337732
IAM549_5,IAM549_4,0,0,0.097429134
IAM485_1,IAM574_1,1,1,1.1749581
IAM454_1,IAM454_4,0,1,0.7660516
IAM197_1,IAM382_2,1,1,1.3715668
IAM085_6,IAM085_3,0,0,0.2218945
IAM155_9,IAM155_6,0,0,0.10827736
IAM183_1,IAM243_3,1,0,0.61767834
IAM553_2,IAM586_1,1,1,1.1504279
IAM550_4,IAM550_1,0,0,0.17281176
IAM150_1,IAM150_4,0,0,0.10221288
IAM203_2,IAM489_2,1,1,1.3482946
IAM123_5,IAM641_1,1,1,1.0758879
IAM384_9,IAM384_6,0,0,0.2813442
IAM351_4,IAM351_2,0,0,0.19146024
IAM010_2,IAM302_1,1,1,0.8819778
IAM554_1,IAM604_1,1,1,1.2778612
IAM112_4,IAM112_1,0,0,0.19212438
IAM421_1,IAM606_1,1,1,1.2508285
IAM094_2,IAM139_1,1,1,0.87753713
IAM000_21,IAM407_1,1,1,1.1950538
IAM164_1,IAM369_1,1,1,1.1277772
IAM670_9,IAM670_5,0,0,0.24070568
IAM158_3,IAM412_1,1,1,1.2645327
IAM344_8,IAM344_6,0,0,0.09485321
IAM347_8,IAM347_5,0,0,0.4259091
IAM343_8,IAM343_6,0,1,0.87017465
IAM439_2,IAM555_2,1,1,1.2733188
IAM344_1,IAM344_6,0,0,0.10821718
IAM344_8,IAM344_4,0,0,0.11558223
IAM587_3,IAM587_1,0,0,0.16756731
IAM198_2,IAM473_1,1,1,1.4066436
IAM123_1,IAM123_2,0,0,0.24602349
IAM127_1,IAM266_1,1,1,1.1896325
IAM355_3,IAM355_5,0,0,0.181575
IAM349_7,IAM406_1,1,1,1.3596075
IAM109_4,IAM109_3,0,0,0.26589504
IAM148_1,IAM546_1,1,1,1.2023863
IAM597_1,IAM666_1,1,1,1.152988
IAM157_2,IAM618_1,1,1,1.2183231
IAM016_3,IAM338_8,1,1,0.94328046
IAM232_1,IAM359_1,1,1,1.2177539
IAM671_7,IAM671_6,0,0,0.16732211
IAM072_1,IAM595_1,1,1,0.8642266
IAM384_7,IAM384_10,0,0,0.1032194
IAM205_2,IAM662_1,1,0,0.33143958
IAM670_4,IAM670_8,0,0,0.10129244
IAM336_7,IAM626_1,1,1,0.9630933
IAM469_1,IAM561_2,1,1,1.2778195
IAM152_2,IAM152_7,0,0,0.16474281
IAM488_1,IAM568_1,1,1,1.311769
IAM192_1,IAM192_2,0,0,0.32664776
IAM348_2,IAM348_9,0,0,0.11640063
IAM236_1,IAM262_1,1,1,1.4401729
IAM161_1,IAM283_1,1,1,1.2147397
IAM128_1,IAM458_2,1,1,0.92039895
IAM336_7,IAM336_8,0,0,0.14084536
IAM146_1,IAM389_1,1,1,1.0160896
IAM150_9,IAM150_7,0,0,0.23053104
IAM313_1,IAM487_1,1,1,0.76137656
IAM635_1,IAM635_8,0,0,0.31338584
IAM552_3,IAM552_9,0,0,0.25456512
IAM246_3,IAM246_4,0,0,0.35878155
IAM100_1,IAM379_2,1,1,0.9956181
IAM671_1,IAM671_8,0,0,0.48199198
IAM094_3,IAM496_1,1,1,1.358128
IAM354_3,IAM354_4,0,0,0.114857286
IAM671_2,IAM671_9,0,0,0.7267544
IAM346_6,IAM346_1,0,0,0.16225955
IAM007_1,IAM597_1,1,1,1.1382223
IAM634_2,IAM634_5,0,0,0.19773759
IAM349_3,IAM349_4,0,0,0.24299073
IAM012_1,IAM125_3,1,1,1.0568597
IAM117_4,IAM117_3,0,0,0.17512964
IAM392_4,IAM566_1,1,0,0.6114146
IAM526_1,IAM549_3,1,1,0.91915435
IAM455_3,IAM455_5,0,0,0.6870106
IAM584_2,IAM584_3,0,0,0.24720246
IAM387_4,IAM387_2,0,0,0.18469353
IAM357_3,IAM603_1,1,1,1.3492291
IAM218_1,IAM396_1,1,0,0.60603356
IAM391_1,IAM391_3,0,0,0.100977845
IAM585_3,IAM585_1,0,0,0.38810068
IAM181_2,IAM399_1,1,1,0.9532097
IAM561_2,IAM659_1,1,1,1.4075854
IAM047_1,IAM357_2,1,1,0.8427339
IAM150_3,IAM150_1,0,0,0.2042105
IAM029_1,IAM037_4,1,1,1.3965455
IAM294_1,IAM585_2,1,1,1.1326826
IAM043_1,IAM532_1,1,1,1.0929474
IAM000_09,IAM000_01,0,0,0.17255417
IAM106_1,IAM567_6,1,1,1.300815
IAM151_7,IAM151_9,0,0,0.08046163
IAM202_4,IAM287_3,1,1,0.96538854
IAM238_1,IAM412_1,1,1,1.401879
IAM030_1,IAM281_1,1,1,1.0906836
IAM348_4,IAM348_8,0,0,0.124711834
IAM338_6,IAM338_5,0,0,0.41376993
IAM497_3,IAM497_4,0,0,0.066873744
IAM116_1,IAM494_2,1,1,1.3097513
IAM329_1,IAM623_1,1,1,1.4531811
IAM024_1,IAM222_1,1,0,0.6165532
IAM348_5,IAM348_6,0,0,0.18546925
IAM549_2,IAM549_4,0,0,0.3173466
IAM658_1,IAM658_2,0,0,0.3147052
IAM147_1,IAM369_1,1,1,0.98012173
IAM112_4,IAM112_3,0,0,0.29582992
IAM288_1,IAM288_2,0,0,0.25376743
IAM341_6,IAM341_5,0,0,0.38197917
IAM015_1,IAM666_1,1,0,0.37722692
IAM078_1,IAM617_1,1,1,1.0775769
IAM390_5,IAM390_4,0,0,0.18015729
IAM194_1,IAM439_2,1,1,0.90828186
IAM456_3,IAM456_1,0,0,0.21312395
IAM170_1,IAM209_2,1,0,0.7538508
IAM584_2,IAM584_5,0,0,0.359231
IAM013_2,IAM013_1,0,0,0.1672458
IAM493_1,IAM527_1,1,1,1.1639472
IAM072_1,IAM089_3,1,0,0.30169594
IAM400_1,IAM407_1,1,1,1.3482833
IAM118_1,IAM118_3,0,0,0.042656213
IAM222_1,IAM568_1,1,1,0.83521837
IAM273_1,IAM273_2,0,0,0.32618254
IAM037_4,IAM037_1,0,0,0.60645235
IAM512_1,IAM559_2,1,0,0.6762116
IAM268_1,IAM326_1,1,1,1.4099054
IAM145_1,IAM484_1,1,1,1.3098127
IAM246_4,IAM428_1,1,1,1.4021993
IAM068_1,IAM173_5,1,1,1.1687376
IAM337_9,IAM337_4,0,0,0.28055364
IAM343_7,IAM343_9,0,0,0.5637308
IAM451_1,IAM488_2,1,1,1.4264797
IAM456_4,IAM456_2,0,0,0.12940589
IAM429_1,IAM563_2,1,1,0.8464622
IAM105_1,IAM465_1,1,0,0.22243586
IAM100_1,IAM472_1,1,1,1.019489
IAM232_1,IAM517_1,1,1,0.76994234
IAM227_1,IAM279_2,1,1,1.1728243
IAM231_1,IAM602_1,1,1,0.85637045
IAM115_1,IAM279_2,1,1,1.364747
IAM409_2,IAM409_1,0,0,0.23173954
IAM346_2,IAM346_1,0,0,0.16509287
IAM354_5,IAM354_1,0,0,0.39117256
IAM269_1,IAM573_1,1,1,1.3739799
IAM149_1,IAM466_1,1,1,1.3338131
IAM333_3,IAM333_8,0,0,0.604003
IAM347_2,IAM347_7,0,0,0.12334359
IAM063_3,IAM491_2,1,1,1.0959353
IAM557_1,IAM620_1,1,1,1.3273066
IAM456_3,IAM456_2,0,0,0.06350745
IAM187_1,IAM495_3,1,1,1.2551339
IAM086_1,IAM514_2,1,1,1.3848995
IAM454_3,IAM546_2,1,1,1.2966546
IAM173_1,IAM173_5,0,0,0.17709388
IAM389_1,IAM389_5,0,0,0.40575695
IAM037_2,IAM037_4,0,0,0.5920128
IAM026_5,IAM368_1,1,1,1.0013465
IAM109_1,IAM409_2,1,1,1.2225096
IAM514_1,IAM514_2,0,1,1.3046491
IAM421_1,IAM599_2,1,1,1.0944101
IAM567_3,IAM567_5,0,0,0.2879481
IAM214_1,IAM530_1,1,1,1.4395051
IAM339_3,IAM339_8,0,0,0.31200683
IAM354_1,IAM354_4,0,0,0.3929725
IAM023_1,IAM190_2,1,1,1.3557398
IAM138_1,IAM491_1,1,1,1.3367933
IAM278_1,IAM278_2,0,0,0.28822917
IAM559_1,IAM607_1,1,1,0.9926601
IAM583_4,IAM583_3,0,0,0.39350897
IAM366_1,IAM463_1,1,1,1.083605
IAM343_2,IAM343_4,0,0,0.70978075
IAM670_5,IAM670_8,0,0,0.19578008
IAM330_4,IAM330_3,0,0,0.21478505
IAM153_4,IAM153_3,0,0,0.30376962
IAM153_10,IAM153_7,0,0,0.22329731
IAM223_1,IAM427_1,1,1,1.0459036
IAM000_21,IAM000_01,0,0,0.50032747
IAM567_1,IAM567_4,0,0,0.5742495
IAM210_1,IAM513_2,1,1,0.9780864
IAM064_1,IAM064_3,0,0,0.097319916
IAM021_1,IAM026_4,1,1,0.8304417
IAM265_1,IAM399_1,1,1,1.0040503
IAM356_1,IAM625_1,1,1,1.246662
IAM058_3,IAM058_2,0,0,0.2499555
IAM152_3,IAM530_1,1,0,0.55774355
IAM153_10,IAM183_1,1,0,0.4899934
IAM055_1,IAM193_3,1,1,1.3142425
IAM335_6,IAM335_2,0,0,0.3598092
IAM177_2,IAM177_1,0,0,0.49553353
IAM045_1,IAM300_3,1,1,1.4141223
IAM252_1,IAM530_1,1,1,1.1715837
IAM386_2,IAM462_1,1,0,0.6889719
IAM549_2,IAM549_1,0,0,0.18777911
IAM426_1,IAM431_1,1,0,0.7131333
IAM154_2,IAM154_10,0,0,0.12879471
IAM345_3,IAM345_9,0,0,0.06428307
IAM341_7,IAM341_2,0,0,0.26006636
IAM583_3,IAM583_5,0,0,0.3715211
IAM177_1,IAM626_1,1,1,1.1963485
IAM073_1,IAM472_1,1,1,1.372137
IAM338_1,IAM338_8,0,0,0.104253255
IAM635_3,IAM635_8,0,0,0.21701454
IAM000_21,IAM000_22,0,0,0.085271485
IAM148_1,IAM452_1,1,1,1.2106951
IAM199_2,IAM199_3,0,0,0.70384604
IAM003_2,IAM479_1,1,1,1.3371216
IAM671_4,IAM671_2,0,0,0.6781647
IAM354_4,IAM493_1,1,0,0.44892433
IAM552_2,IAM552_1,0,0,0.49586943
IAM635_10,IAM635_9,0,0,0.51214224
IAM345_3,IAM345_2,0,0,0.042188566
IAM197_1,IAM197_2,0,0,0.20248389
IAM031_1,IAM553_2,1,0,0.41182485
IAM010_1,IAM010_2,0,0,0.24252298
IAM155_2,IAM155_5,0,0,0.06365706
IAM628_1,IAM666_1,1,0,0.73145247
IAM343_5,IAM343_2,0,1,0.9307421
IAM635_10,IAM635_3,0,0,0.4033238
IAM153_9,IAM153_3,0,0,0.1930373
IAM315_5,IAM315_7,0,0,0.25000814
IAM670_2,IAM670_5,0,0,0.14098331
IAM207_3,IAM222_1,1,1,0.8691564
IAM000_56,IAM093_3,1,1,1.2423943
IAM588_7,IAM588_5,0,0,0.33411935
IAM155_1,IAM155_2,0,0,0.13802032
IAM151_4,IAM151_5,0,0,0.20436816
IAM005_2,IAM555_1,1,1,1.1992878
IAM020_1,IAM202_1,1,1,1.2326751
IAM351_3,IAM351_5,0,0,0.14834245
IAM153_9,IAM153_6,0,0,0.2118232
IAM455_2,IAM455_3,0,0,0.35091257
IAM330_2,IAM330_3,0,1,0.7732209
IAM140_2,IAM140_1,0,0,0.49877915
IAM098_1,IAM383_2,1,0,0.45743042
IAM118_7,IAM118_6,0,0,0.11730378
IAM064_1,IAM371_1,1,1,0.9289812
IAM337_6,IAM337_7,0,0,0.31607112
IAM333_2,IAM333_1,0,0,0.4666005
IAM036_1,IAM425_1,1,1,1.4405266
IAM315_1,IAM315_7,0,0,0.34870967
IAM301_1,IAM495_3,1,1,1.0589881
IAM207_1,IAM670_5,1,0,0.6995736
IAM671_7,IAM671_9,0,0,0.34272617
IAM337_8,IAM337_2,0,0,0.20747721
IAM162_1,IAM472_1,1,1,1.333121
IAM443_2,IAM500_1,1,0,0.64202696
IAM084_1,IAM084_2,0,0,0.39972785
IAM337_3,IAM337_2,0,0,0.2090968
IAM534_1,IAM548_4,1,1,1.3118523
IAM388_3,IAM605_1,1,0,0.42874777
IAM093_2,IAM329_1,1,1,1.4286244
IAM240_2,IAM269_1,1,1,1.265227
IAM202_5,IAM202_3,0,0,0.14697394
IAM356_1,IAM621_1,1,1,1.268469
IAM018_1,IAM259_2,1,1,0.78043824
IAM456_4,IAM456_3,0,0,0.10956538
IAM151_4,IAM151_3,0,0,0.11486821
IAM347_4,IAM347_3,0,0,0.31961918
IAM496_2,IAM496_1,0,0,0.19469036
IAM671_6,IAM671_9,0,0,0.45260295
IAM213_2,IAM288_3,1,1,1.3037112
IAM444_2,IAM580_1,1,1,1.0767661
IAM137_1,IAM667_1,1,1,1.0367839
IAM347_2,IAM347_8,0,0,0.26291388
IAM134_2,IAM134_1,0,0,0.25588253
IAM152_10,IAM152_3,0,0,0.06905434
IAM198_1,IAM493_1,1,1,0.9117122
IAM403_1,IAM403_2,0,0,0.19857892
IAM292_5,IAM292_2,0,0,0.17989917
IAM391_5,IAM391_1,0,0,0.20665756
IAM128_1,IAM128_2,0,0,0.11774839
IAM206_2,IAM206_4,0,0,0.42159098
IAM333_5,IAM333_9,0,0,0.7285182
IAM333_2,IAM333_7,0,0,0.29940104
IAM209_1,IAM209_5,0,0,0.29355705
IAM588_6,IAM588_1,0,0,0.5021726
IAM065_2,IAM458_3,1,1,1.1159085
IAM197_1,IAM285_1,1,1,1.3082913
IAM208_5,IAM208_3,0,0,0.057906248
IAM153_2,IAM153_3,0,0,0.30571446
IAM108_2,IAM108_3,0,0,0.36048514
IAM670_1,IAM670_8,0,0,0.3366362
IAM670_4,IAM670_7,0,0,0.18605083
IAM337_1,IAM337_2,0,0,0.15435848
IAM356_2,IAM369_1,1,1,1.2663925
IAM172_2,IAM581_1,1,1,1.373567
IAM465_1,IAM494_2,1,1,1.4023358
IAM588_1,IAM588_8,0,0,0.47991157
IAM453_2,IAM495_2,1,1,1.1236355
IAM333_4,IAM333_6,0,0,0.3765561
IAM118_2,IAM118_3,0,0,0.06585948
IAM062_3,IAM062_1,0,0,0.6671563
IAM343_8,IAM343_7,0,0,0.37009782
IAM670_10,IAM670_8,0,0,0.12821725
IAM165_1,IAM567_2,1,1,1.0105718
IAM449_1,IAM449_2,0,0,0.048423897
IAM320_2,IAM663_1,1,1,0.8501689
IAM034_1,IAM500_1,1,1,1.1508261
IAM448_1,IAM516_1,1,0,0.7273333
IAM408_1,IAM580_1,1,1,1.3708934
IAM340_5,IAM490_1,1,1,1.1979892
IAM337_2,IAM337_5,0,0,0.15008268
IAM176_1,IAM424_1,1,1,0.77745277
IAM336_9,IAM336_5,0,0,0.12188414
IAM089_3,IAM318_1,1,1,1.4003124
IAM348_3,IAM348_8,0,0,0.13891988
IAM294_2,IAM294_4,0,0,0.17631611
IAM634_6,IAM634_7,0,0,0.4378489
IAM562_2,IAM562_1,0,0,0.44656587
IAM552_6,IAM552_7,0,0,0.31566215
IAM115_1,IAM622_1,1,1,1.3384799
IAM021_1,IAM414_2,1,1,1.1906961
IAM076_1,IAM521_1,1,1,1.0029843
IAM104_1,IAM351_1,1,1,1.1420872
IAM152_5,IAM152_10,0,0,0.12336079
IAM316_1,IAM531_1,1,1,1.1124347
IAM378_1,IAM404_1,1,1,0.8704744
IAM315_1,IAM613_1,1,1,1.4175229
IAM546_5,IAM546_4,0,0,0.4367927
IAM552_7,IAM552_5,0,0,0.44848573
IAM020_1,IAM325_2,1,1,0.81992745
IAM043_1,IAM064_3,1,1,1.3806416
IAM230_2,IAM635_10,1,1,1.0196141
IAM457_1,IAM566_1,1,0,0.75143576
IAM315_2,IAM586_2,1,1,0.9226931
IAM346_2,IAM346_4,0,0,0.09911389
IAM055_1,IAM566_1,1,1,1.0553813
IAM143_1,IAM653_1,1,1,1.2001003
IAM109_3,IAM228_1,1,1,1.2846793
IAM344_5,IAM344_9,0,0,0.107162565
IAM391_4,IAM391_3,0,0,0.1337266
IAM598_1,IAM598_2,0,0,0.041828755
IAM198_2,IAM368_1,1,1,1.386228
